query_run_date,query_period,periods_back,days_back,result_count,date_query_start,date_query_end,doc_id,domain,title,date_published,collection,tags,url,summary
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(03)","abc.net.au","Typhoon Haiyan: hundreds unburied after Philippines storm ...","","haiyan","google-country","http://www.abc.net.au/news/2013-12-28/phils-typhoon-corpses/5177392","Residents say more than 1000 victims of Super <b>Typhoon Haiyan</b> lie unburied <br> seven weeks after the Philippines&#39; deadliest storm. ... Australia Network <b>News</b>."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(04)","au.news.yahoo.com","Typhoon Haiyan Philippines - Yahoo!7","1384212002","haiyan","google-country","http://au.news.yahoo.com/world/a/19785803/typhoon-haiyan-fresh-crisis-hits-the-philippines/","<b>News</b> ... <b>Typhoon Haiyan</b>: Fresh crisis hits the Philippines .... <b>Typhoon Haiyan</b> <br> made landfall in Vietnam early Monday, uprooting trees and tearing roofs off&nbsp;..."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(05)","abc.net.au","Fears hundreds dead as Super Typhoon Haiyan approaches Vietnam","","haiyan","google-country","http://www.abc.net.au/news/2013-11-09/an-super-typhoon-haiyan-prompts-evacuations-in-vietnam-after-ki/5081332","Known as <b>Yolanda</b> in the Philippines, Haiyan smashed into the nation&#39;s central <br> islands and provinces packing winds of up to 315 kilometres per hour."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(06)","au.ibtimes.com","Typhoon Haiyan Death Toll in Philippines Reduced By Gov&apos;t? Local ...","","haiyan","google-country","http://au.ibtimes.com/articles/522884/20131118/haiyan-yolanda-typhoon-tacloban-philippines-relief.htm","... Samar, Leyte have allegedly caught government officials deliberately hiding <br> the real number of deaths caused by <b>Typhoon Haiyan</b>, locally known as <b>Yolanda</b>."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(07)","sbs.com.au","Typhoon Haiyan: One month on | SBS News","","haiyan","google-country","http://www.sbs.com.au/news/storystream/super-typhoon-haiyan-millions-risk","It&#39;s been a month since the Philippines was lashed by <b>Typhoon Haiyan</b>, leaving <br> more than 5700 dead, more than 1700 missing and four million people&nbsp;..."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(08)","au.ibtimes.com","Yolanda Update: Typhoon Haiyan Now Super Storm, Philippines ...","","haiyan","google-country","http://au.ibtimes.com/articles/519908/20131106/typhoon-haiyan-yolanda.htm","<b>Yolanda</b> Update (Haiyan) -Haiyan is projected to intensify into a powerful &#39;Super <br> Typhoon&#39; over the next 48 to 60 hours as it moves toward the Philippines, the&nbsp;..."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(09)","links.org.au","(Updated Nov. 11) Philippines&apos; Typhoon Haiyan crisis: For climate ...","","haiyan","google-country","http://links.org.au/node/3587","[We&#39;re turning the PLM office into a relief goods&#39; collection office for the victims of <br> <b>Typhoon Haiyan</b>/<b>Yolanda</b>, especially for Leyte and Samar victims, where we&nbsp;..."
"2014-04-12","years","1","365","7350","2013-04-12","2014-04-12","haiyan-google-countryAU-1-10_y1(10)","au.ibtimes.com","Backlash of Angry Filipinos With the Fury of Super Typhoon Haiyan ...","","haiyan","google-country","http://au.ibtimes.com/articles/520774/20131109/backlash-angry-filipinos-fury-super-typhoon-haiyan.htm","Backlash of Angry Filipinos With the Fury of Super <b>Typhoon Haiyan</b> (<b>Yolanda</b>) <br> Wallops Canadian Teacher Jax Cote for Racist Comment. <b>Article</b>&nbsp;..."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryAW-1-10_y1(01)","bryanvp.com","Bryan van Putten :: Official Website","","haiyan","google-country","http://www.bryanvp.com/home/index.php?start=8","I&#39;m sure you have heard about the destruction <b>typhoon Haiyan</b> caused when it <br> recently struck the ... It&#39;s going to be a 24 hour non-stop benefit concert for the <br> survivors of <b>typhoon Haiyan</b>. ... Selected for the Grote Prijs Rotterdam &middot; I&#39;ve got <br> <b>news</b>."
"2014-04-12","years","1","365","2","2013-04-12","2014-04-12","haiyan-google-countryAW-1-10_y1(02)","aruba-daily.com","Benefit Concert Philippines | aruba-daily.com","","haiyan","google-country","http://aruba-daily.com/newspaper/benefit-concert-philippines/","... USA and International <b>news</b> as well as interesting articles and features for ... <br> The merits will be used to help the Philippines because of <b>Typhoon “Haiyan</b>”."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(01)","en.apa.az","APA - UN chief saddened by loss of life in Typhoon Haiyan","","haiyan","google-country","http://en.apa.az/xeber_un_chief_saddened_by_loss_of_life_in_typ_202470.html","Last <b>news</b>. 08 April 2014 18:57. Azerbaijani President to visit Iran tomorrow .... as <br> a result of the devastating <b>Typhoon Haiyan</b> (known locally as <b>Yolanda</b>),&quot; said a&nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(02)","en.trend.az","Typhoon Haiyan slams into Philippines - Trend.Az","2013-11-08T06:23:00+04:00","haiyan","google-country","http://en.trend.az/regions/world/ocountries/2209191.html","<b>Typhoon Haiyan</b> slammed into the Philippines on Friday, as the most ... Home ›. <br> World <b>News</b> › ... Photo: <b>Typhoon Haiyan</b> slams into Philippines / Other Countries<br> &nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(03)","today.az","Today.Az - Typhoon takes 10,000 lives in Philippines, massive ...","","haiyan","google-country","http://www.today.az/news/regions/128051.html","Super <b>typhoon Haiyan</b> destroyed about 70 to 80 percent of structures in its path <br> as it tore through Leyte .... URL: http://www.today.az/<b>news</b>/regions/128051.html&nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(04)","en.trend.az","Typhoon Haiyan toll estimated at over 1,000 - Red Cross - Trend.Az","2013-11-09T18:22:00+04:00","haiyan","google-country","http://en.trend.az/regions/world/ocountries/2209789.html","... fears that more than 1000 people have been killed in <b>Typhoon Haiyan&#39;s</b> <br> onslaught ... World <b>News</b> › ... <b>Typhoon Haiyan</b> toll estimated at over 1,000 - Red <br> Cross&nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(05)","azernews.az","The climate-change agenda heats up - AzerNews","2014-03-10T09:55:00+04:00","haiyan","google-country","http://www.azernews.az/analysis/65105.html","<b>Typhoon Haiyan</b> in the Philippines, America&#39;s record-breaking freeze, California&#39;s <br> year-long drought, and flooding in Europe have put the long-term dangers of&nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(06)","en.trend.az","Typhoon-devastated province among poorest in Philippines - Trend.Az","2013-11-09T08:31:00+04:00","haiyan","google-country","http://en.trend.az/regions/world/ocountries/2209662.html","The Philippine province hit hardest by <b>Typhoon Haiyan</b> is among the poorest in <br> the country, and experts said that could make relief and recovery ... World <b>News</b> ›."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(07)","azhumanrights.az","Azerbaijan provides aid to the typhoon-hit Philippines » &quot;Human ...","","haiyan","google-country","http://www.azhumanrights.az/en/news/1343-azerbaijan-provides-aid-to-the-typhoon-hit-philippines.html","The <b>Typhoon Haiyan</b> hit the Philippines on 8 November, 2013. The natural ... <br> provided aid to the Philippines. Hits: 12 | Date: 10-01-2014, 17:13 | Category: <br> <b>News</b>."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(08)","today.az","Today.Az - Football moguls play for charity","","haiyan","google-country","http://www.today.az/news/sports/131511.html","... encounter in Switzerland on Tuesday to raise funds for the <b>Typhoon Haiyan</b> <br> disaster in the Philippines. ... URL: http://www.today.az/<b>news</b>/sports/131511.html<br> &nbsp;..."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(09)","news.az","10","","haiyan","google-country","http://www.news.az/articles/society?page=10","NY Times publishes <b>article</b> devoted to deceased Azeri grandmaster ... $200,000 <br> to the Philippines in order to eliminate consequences of the <b>Typhoon Haiyan</b>."
"2014-04-12","years","1","365","25","2013-04-12","2014-04-12","haiyan-google-countryAZ-1-10_y1(10)","wwp.greenwichmeantime.com","Baku Weather: Weather Forecast for Baku, Azerbaijan","","haiyan","google-country","http://wwp.greenwichmeantime.com/time-zone/asia/azerbaijan/baku/weather-baku/","<b>News</b>: ... donation today could help us give life-saving support to a child affected <br> by <b>Typhoon Haiyan</b>, or provide support in their community during the aftermath."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(01)","ic-mp.org","ICMP Joins INTERPOL Assessment Team in the Philippines","","haiyan","google-country","http://www.ic-mp.org/press-releases/icmp-interpol-haiyan/","<b>Article</b> posted on November 19, 2013. <b>Typhoon Haiyan</b> - Photo Wikipedia. <br> <b>Typhoon Haiyan</b> destruction - Photo Wikipedia. ICMP is part of an INTERPOL <br> Incident&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(02)","ba.undp.org","News","","haiyan","google-country","http://www.ba.undp.org/content/bosnia_and_herzegovina/en/home/ourwork/crisispreventionandrecovery/news","<b>News</b> Center. Filter ... from the Match will support recovery efforts in the <br> Philippines in the wake of <b>Typhoon Haiyan</b>, one of the most powerful storms on <br> record."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(03)","aiesecalumniunite.org","How we can help our friends in the Philippines | AIESEC Alumni ...","","haiyan","google-country","http://aiesecalumniunite.org/2013/11/13/how-you-can-help-our-friends-in-the-philippines/","We are sad to see such sufferings in the areas affected by <b>Typhoon Haiyan</b>, but <br> we are doing our best with donation drives across all the organizations we are&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(04)","ba.undp.org","News Center","","haiyan","google-country","http://www.ba.undp.org/content/bosnia_and_herzegovina/en/home/presscenter.html","Proceeds from the Match will support recovery efforts in the Philippines in the <br> wake of <b>Typhoon Haiyan</b>, one of the most powerful storms on record. Previous; 1; <br> 2&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(05)","aiesecalumniunite.org","Uncategorized | AIESEC Alumni International","","haiyan","google-country","http://aiesecalumniunite.org/category/uncategorized/","We are sad to see such sufferings in the areas affected by <b>Typhoon Haiyan</b>, but <br> we are doing our best with .... <b>News</b> from AAI&#39;s 2013 Congress in Vienna."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(06)","ba.undp.org","News","","haiyan","google-country","http://www.ba.undp.org/content/bosnia_and_herzegovina/en/home/ourwork/environmentandenergy/news","Proceeds from the Match will support recovery efforts in the Philippines in the <br> wake of <b>Typhoon Haiyan</b>, one of the most powerful storms on record. 13 Dec <br> 2013&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(07)","aiesecalumniunite.org","AIESEC Alumni International","","haiyan","google-country","http://aiesecalumniunite.org/author/aiesecalumniinternational/","We are sad to see such sufferings in the areas affected by <b>Typhoon Haiyan</b>, but <br> we are doing our best with donation drives across all the organizations we are&nbsp;..."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(08)","ba.undp.org","Marta, Gattuso i Vieri igraju na Utakmici protiv siromaštva | UNDP","","haiyan","google-country","http://www.ba.undp.org/content/bosnia_and_herzegovina/en/home/presscenter/articles/2014/01/28/marta-gattuso-i-vieri-igraju-na-utakmici-protiv-siroma-tva","... Philippines in the wake of <b>Typhoon Haiyan</b>, one of the most powerful storms on <br> record. ... Almost 2 million people are without homes after <b>Yolanda</b> typhoon."
"2014-04-12","years","1","365","9","2013-04-12","2014-04-12","haiyan-google-countryBA-1-10_y1(09)","aiesecalumniunite.org","AIESEC Alumni International | Leadership under AIESEC values ...","","haiyan","google-country","http://aiesecalumniunite.org/","We are sad to see such sufferings in the areas affected by <b>Typhoon Haiyan</b>, but ... <br> <b>News</b> from AAI&#39;s 2013 Congress in Vienna &middot; A call to action for AAI volunteer&nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryBB-1-10_y1(01)","nationnews.com","Typhoon deaths reach 3 621 -- NationNews Barbados -- Local ...","","haiyan","google-country","http://www.nationnews.com/articles/view/typhoon-deaths-reach-3-621/","NationNews Barbados - Your <b>News</b>, Your Time, Your Way ... As the sun sets, it <br> lights the sky over the area devastated by <b>Typhoon Haiyan</b>, in Tacloban, central&nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryBB-1-10_y1(02)","codrington.edu.bb","Codrington in the News","","haiyan","google-country","http://www.codrington.edu.bb/tcs/Public/CodringtonintheNews.asp","<b>Typhoon Haiyan</b> Appeal. More <b>Coverage</b> of Our First International Day! Click <br> here for the Barbados Advocate&#39;s <b>article</b>!! Our Award Winning Yearbook! Click <br> here&nbsp;..."
"2014-04-12","years","1","365","7","2013-04-12","2014-04-12","haiyan-google-countryBB-1-10_y1(03)","nationnews.com","Music stars singing for Philippines -- NationNews Barbados -- Local ...","","haiyan","google-country","http://www.nationnews.com/articles/view/music-stars-singing-for-philippines/","NationNews Barbados - Your <b>News</b>, Your Time, Your Way ... Thousands were <br> killed, injured and displaced by <b>Typhoon Haiyan</b> earlier this month and officials&nbsp;..."
